Category,Text,split
negative,lo bueno de este horario es que morfeo me la pela hoy huelealargas con el profesor usuario donde m s pap s . . . . usuario ,train
negative,no entiendo porqu andan de putos si ya me tienen y estoy m s bonita ,train
negative, noticia karen bryson se suma a justice league como la madre de cyborg ,train
negative,quiero saber quien v rgas hace la log stica del aviaci n ca ada putas combis a las de la ma ana ,train
negative,"desde que te conoc sab a que todo iba a terminar mal , no se como pude seguir ah ya se , por tonta ",train
negative,"omaiga , llevo d as comiendo como si no hubiera ma ana . . . gorda ",train
negative,tas viendo que la gorda es aventada y le pones tobog n ,train
negative, usuario que bonito ! jajajaja me encant lo ardida que esta la ex de gonzalo bailando y celebrando ,train
negative,verga ? vagina ? van halen ? vendetta ? viene viene ? voldemort ? vickencio ? vampiro canadiense ? ,train
negative,no mames cu ndo empezaron a tardar entre y minutos los putos taxis en llegar ? es pinche campechito que jodido ! ,train
negative,me la pelan todos los que digan que hay mejores celulares que iphone ,train
negative," usuario alan por favor rt . su madre , familia y amigos estamos muy preocupados . necesitamos encontrarlos ",train
negative," no mamar ! , si actualmente ya es tres veces m s cara que la dom stica . ",train
negative,me pela la verga tanto que vine en pants a trabajar . ,train
negative,neta que estoy bien pendeja jajajajaja me amo un chingo ,train
negative, protocol terminal me estoy volviendo loca ! ! ! jajaja ,train
negative, encubrimiento de las rater as de usuario y compa a . m s desprecio por la sociedad . m s muerto ,train
negative,llevo dos d as viendo pel culas con mis compa eras de trabajo . es normal ? me la estoy mamando ? ,train
negative,como cuando andan de putas con pero son inteligentes para que entre ellos no se conozcan . ,train
negative, podria existir una colaboracion con usuario pd los amoooooooooooo pd dile a chris que mi amiga esta loca por ei ,train
negative,me ves tranquilo y todo pero neta tengo un chingo de cosas que hacer nada m s que me vale madre ,train
negative,al fin y al cabo me vale madre no el nunco soy asi chingon nadien me quiere me tomo un tequila y la cama ,train
negative,"diganle a mi novio , que lo adoro , que me encantaaaaaa y qu estoy bien loca xel morro , y pues ya mamorrixtons ",train
negative,"gente , cuando est n en la calle , en los andenes del metro , o subiendose a un cami n tengan tantita madre y no se detengan a mandar msjs ! ! ",train
negative,tengo una hora despierta y putas malas noticias . no hay laboratorio de f sico qu mica . ,train
negative," conoce a lasmalcriadas ! usuario es teresa , una madre amorosa convertida en criminal ",train
negative,"no creas que estoy tonta , ya me enter ",train
negative, usuario usuario sigue ardida por qu nunca la metieron al grupo de la clika ? v ,train
negative,mi mejor amiga me dijo gorda qu procede ? ,train
negative,"cuando la lic te dice que tenes que leerle tu parcial , porque tu letra esta de la verga y no se entiende nada . ",train
negative,"d nde putas qued el no quiero que te vayas , no quiero perderte d nde , carajo ",train
negative,"pues x q el jaguar es sexy , tiene mirada de mata putos , sus tatuajes le van muy bien y tiene un bell ",train
negative,mi madre me ense durante nueve meses que no hace falta ver a alguien para poderlo amar . ,train
negative,"mi t a la gorda , por su multirresistencia a las cr ticas y los regalos rifados en navidad ",train
negative,ya hice la cuenta de la peda de los litros de agua loca . les sali en . por persona litros de agua loca . ,train
negative,quiero ser de esos actores que una vez le dijeron que eran malos y que nunca iban a ser buenos actores y bom les metieron la verga a todos ,train
negative,"no me gustan los ping inos pero cuando eres gorda , sola y no hay nada m s , te los chingas igual ",train
negative,"oye , usuario amo tus rolas , pero b jale a esa onda de llamar putas a las mujeres . eso me la seca la vdd . ",train
negative,estar gorda pero al menos no perturbarse por un accidente . ,train
negative,"como me surra cuando me mandan whats , me hacen pl tica y despu s no me contestan . . . entonces , para qu putas me hablas ? ! ",train
negative, usuario su definici n de clase es irle a los tigres . que tenga tantita madre es mucho pedir ? . ,train
negative,"sondeo personal hoy me llamaron tonta , resentida , fea , etc . xq dije q usuario err al meterse en el contingente femenino . as las cosas ",train
negative,le acaban de decir a mi mam est bien bonita tu hija ha de ser bien noviera wtf gente ,train
negative,ver una foto de tu dolo y sonre r como tonta . ,train
negative,"verga estoy viendo que un compa ero que tuve en segundo de prepa se fue a estudiar la universidad en londres , oxford ",train
negative, masterchefmx grrrrr ! ! ! ! ! que el werito me cocine su camote ,train
negative,"bueno ya acab la fecha fifa y ya toca ver perder a las chivitas otra vez . ni pedo , fue una buena semana sin llorar a la verga . ",train
negative,para que con motivos nos llamen putas ,train
negative,pues a mi me gusta m s los fics que no son gip v no estoy tan loca jajajaja ,train
negative,"ah ! yo de porsi estoy loca , imaginate despu s de escucharla ",train
negative, usuario jajajaja yo le dije a mi mejor amigo que ahora l ser mis ojos en su instagram jajajaja estamos bien tontas amiga ! ,train
negative,mientras en huston se los est cargando la verga y no saben qu hacer en mi cdmx ya vivimos en el futuro . ,train
negative,me encanta sentirme putita y sexy con mi vestido blanco transparente que bien la vamos a pasar ,train
negative,"si viejo , desde el patr n del mal o el cartel de los sapos que tambi n sale este personaje siempre interpretado como gay ",train
negative,"el olor a papas fritas , simplemente me vuelve loca ! ",train
negative,extra o esa forma de loca tan tuya de hacerme enojar ,train
negative,"ni madres , si se quiere ir , que se vaya alv . a rogar a la iglesia . no mereces miserias ! ! ! ",train
negative,"rica chica , inici ndome con s per promociones no te lo pierdas . putas ciudaddem xico df ",train
negative,"por nada es un placer , pensar s que estoy loca , pero ayer so con r . ",train
negative,t la puedo mamar yamilet ? entre t esposo y yo . claro si el kiere ,train
negative,q tetotas q se antojan mamar chupar y morder esos ricos pezones ,train
negative,puta madre . . . ! no lo ha gan ! al menos que seas una t a ,train
negative,jajajaja odio twitter ! ! ! solo quiero ver a mis timbiriches ! ! ! hace mucho que no actuaba como loca jaja ! ,train
negative,"o sea , seasons que llevo jugando lol y tengo los putos skins victoriosos , y ninguno de ellos me gusta . gg ",train
negative,"no mamar , este cambio en la rutina si hizo sentir en putisa , hace mucho que no me cansaba tanto ",train
negative,las feas leyendo mis estados y cambiando sus fotos de perfil . . . el filtro azul de snap y creer que por tener fotos pro ya son modelos ! ,train
negative,"si no mueves ni un m sculo para conseguir lo que deseas , entonces no est s mamando . ",train
negative,boda con mota y harta dama blanca usuario impresionante cap tulo mentadas de madre interesante y fuerte usuario correvideo ,train
negative,no me estoy jugando ir a la c rcel . estar a preocupado si hiciera un magazine gay ,train
negative,"yo no les tengo miedo a los insectos , sino asco . me asustan cuando estan ahi tirados haciendose loa muertos y de la nada se mueven los hdp . ",train
negative,"y al rato que la manden a la fregada ya se siente mal y llora y sufre , a estas alturas ya debe sab ",train
negative,"me cago en las putas materias en linea . yo no funciono as , o sea no . ",train
negative,"que delicia ver a una mujer en cuatro , recibiendo y chupando verga ! ! rt si quieres m s videos ",train
negative,me da mucha tristeza la gente que est en otro pa s y toma fotos feas ,train
negative,con la inocencia de un ni o y bajo la mano un pu al . . . ,train
negative,"recuerden q si andan de putas este fin , revisar test culos e ingles antes d mamash hay putos q son muy de vivir con verrugas y les vale jaja ",train
negative,"no mamar , hasta en los fantasmas hay niveles , o ustedes cu ndo han escuchado que una casa del infonavit est embrujada ? jajaja ",train
negative, usuario aunque tengo un chingo de miedo con esa usuario est muy cabrona . maeyoungclassic ,train
negative,y otra vez les he demostrado que me la pelan work publicity marketing ,train
negative,con un gran equipo multidisciplinario logramos atender exitosamente a binomio madre hija por enfermedad cardiaca con alto riesgo ! ,train
negative,"bueno no , la neta no fue triste , me sigue dando risa . pobre cabr n ",train
negative,"que rico cabr n , pa mamarle su verga prieta y chuparle los g evos ",train
negative,est cagado cuando mi psic logo usa la frase suponiendo que tuvieras novio porque pues foreveralone . ,train
negative,"que paso septiembre pens que ramos amigos , ya estoy sudando la gota gorda otra vez ",train
negative,"el taxista me pregunto a d nde lo llevo ? le dije al pasado , cuando era feliz contigo . se rio , me mand a la verga y se fue , as como t ",train
negative,"salgo abogada o salgo loca , pero de que salgo salgo . ",train
negative,"a ver , no le entiendo ni una puta verga a la tarea ",train
negative,"estoy casi segura de que , en este momento , rihanna y yo somos la misma talla , pero pues obvio ella espectacular y yo forever gorda . ",train
negative,en estos momentos de la vida es d nde me pregunto porqu putas no fui futbolista . . . ,train
negative,mi amor pas ndola muy rico con nuestro single ! putita hotwife nochedetrios ,train
negative,"yo no conf o ni en m , qu verga voy a andar confiando en los dem s . ",train
negative,ay chuchito perd name por esta vida tan loca . ,train
negative,si me ignoras con un hola que tiene letras ahora con un tuit de caracteres me vas a mandar a la erga . ,train
negative,"todas las ardidas de que no las pelaron , siempre url ",train
negative," wey por qu sacaste el multimetro en la peda ? es mi dector de putos , capto mucha energ a cerca de ti pi pi pi . ",train
negative,"ella me mando a la jodida que por chaparro y por feo y yo le dije que si , que si es cierto ",train
negative,escort privada ejecutiva odalys . . . . fotos reales ,train
negative,desde que te fuiste valen verga y son el miltoner del futbol ,train
negative,gorda nivel se desabrocha el pantal n para poder comer m s pozole ,train
negative,y segu a de curioso queriendo verme la verga y eso fue lo que le mostrare en el siguiente video . cruising ,train
negative,amo esta sonrisa m tiene loca reggaetonlento heydj kcaargentina ,train
negative, usuario usuario usuario usuario que cagado ,train
negative,mmm q rico se ve ese culito q se antoja mamar chupar y con la punta de mi lengua hola ,train
negative,ah pero no fuera otro resultado porque andas de puto marica llorando . ,train
negative,esta cabr n este tipo ! url ,train
negative,me enoja mucho que celebran cosas bien tontas . ,train
